run_id	stage	dataset	dataset_slug	backbone	variant	seed	seeds	hparams_id	hparams_json	status	balanced_accuracy	accuracy	best_val_balanced_accuracy	best_epoch	run_dir	config	job_name	notes
stage1_screen_bcic2a_labram_coords3d_reference_residual_s42	stage1_screen	bcic_2a	bcic2a	labram	coords3d_reference	42	42	coords3d_reference_residual	"{""spatial_pos_mode"":""residual""}"	completed	0.24479166666666669	0.24479166666666666	0.29340277777777773	6	results/spatial_search/runs/bcic_2a_labram_coords3d_reference_full_seed42_same_layout_2026-05-17-0623	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/labram/stage1_screen_bcic2a_labram_coords3d_reference_residual_s42.yaml	ss_s1_bcic2a_labram_c3_reference_residual_s42	3D reference-aware residual positions
stage1_screen_bcic2a_labram_coords3d_reference_replace_s42	stage1_screen	bcic_2a	bcic2a	labram	coords3d_reference	42	42	coords3d_reference_replace	"{""spatial_pos_mode"":""replace""}"	completed	0.2673611111111111	0.2673611111111111	0.29687500000000006	11	results/spatial_search/runs/bcic_2a_labram_coords3d_reference_full_seed42_same_layout_2026-05-17-0624	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/labram/stage1_screen_bcic2a_labram_coords3d_reference_replace_s42.yaml	ss_s1_bcic2a_labram_c3_reference_replace_s42	3D reference-aware replacement positions
stage1_screen_bcic2a_cbramod_coords3d_pair32_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d	42	42	coords3d_pair32	"{""graph_depth"":0,""native_pair_dim"":32}"	planned						configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_pair32_s42.yaml	ss_s1_bcic2a_cbramod_c3_pair32_s42	3D native bias with small pair projection
stage1_screen_bcic2a_cbramod_coords3d_pair64_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d	42	42	coords3d_pair64	"{""graph_depth"":0,""native_pair_dim"":64}"	planned						configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_pair64_s42.yaml	ss_s1_bcic2a_cbramod_c3_pair64_s42	3D native bias default pair projection
stage1_screen_bcic2a_cbramod_coords3d_reference_pair64_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_reference	42	42	coords3d_reference_pair64	"{""graph_depth"":0,""native_pair_dim"":64}"	completed	0.27864583333333337	0.2786458333333333	0.31423611111111116	21	results/spatial_search/runs/bcic_2a_cbramod_coords3d_reference_full_seed42_same_layout_2026-05-17-0627	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_reference_pair64_s42.yaml	ss_s1_bcic2a_cbramod_c3_reference_pair64_s42	reference-aware 3D native bias
stage1_screen_bcic2a_cbramod_coords3d_reference_pair128_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_reference	42	42	coords3d_reference_pair128	"{""graph_depth"":0,""native_pair_dim"":128}"	completed	0.3255208333333333	0.3255208333333333	0.3289930555555555	34	results/spatial_search/runs/bcic_2a_cbramod_coords3d_reference_full_seed42_same_layout_2026-05-17-0628	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_reference_pair128_s42.yaml	ss_s1_bcic2a_cbramod_c3_reference_pair128_s42	reference-aware 3D larger pair projection
stage1_screen_bcic2a_cbramod_coords3d_distbias_pair64_scale0p02_n8_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_distbias	42	42	coords3d_distbias_pair64_scale0p02_n8	"{""dist_bias_scale"":0.02,""graph_depth"":0,""native_pair_dim"":64,""spatial_embedding_kwargs"":{""n_rbf"":8}}"	completed	0.3012152777777778	0.3012152777777778	0.3376736111111111	27	results/spatial_search/runs/bcic_2a_cbramod_coords3d_distbias_full_seed42_same_layout_2026-05-17-0629	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_distbias_pair64_scale0p02_n8_s42.yaml	ss_s1_bcic2a_cbramod_c3_distbias_pair64_scale0p02_n8_s42	3D native bias plus weak explicit RBF distance bias
stage1_screen_bcic2a_cbramod_coords3d_distbias_pair64_scale0p05_n8_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_distbias	42	42	coords3d_distbias_pair64_scale0p05_n8	"{""dist_bias_scale"":0.05,""graph_depth"":0,""native_pair_dim"":64,""spatial_embedding_kwargs"":{""n_rbf"":8}}"	completed	0.3012152777777778	0.3012152777777778	0.3376736111111111	27	results/spatial_search/runs/bcic_2a_cbramod_coords3d_distbias_full_seed42_same_layout_2026-05-17-0638	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_distbias_pair64_scale0p05_n8_s42.yaml	ss_s1_bcic2a_cbramod_c3_distbias_pair64_scale0p05_n8_s42	3D native bias plus default explicit RBF distance bias
stage1_screen_bcic2a_cbramod_coords3d_distbias_pair128_scale0p05_n12_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_distbias	42	42	coords3d_distbias_pair128_scale0p05_n12	"{""dist_bias_scale"":0.05,""graph_depth"":0,""native_pair_dim"":128,""spatial_embedding_kwargs"":{""n_rbf"":12}}"	completed	0.31510416666666663	0.3151041666666667	0.3116319444444444	34	results/spatial_search/runs/bcic_2a_cbramod_coords3d_distbias_full_seed42_same_layout_2026-05-17-0639	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_distbias_pair128_scale0p05_n12_s42.yaml	ss_s1_bcic2a_cbramod_c3_distbias_pair128_scale0p05_n12_s42	3D distance bias with larger pair projection and richer RBF basis
stage1_screen_bcic2a_cbramod_coords3d_rbf_axes_n6_pair64_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_rbf	42	42	coords3d_rbf_axes_n6_pair64	"{""graph_depth"":0,""native_pair_dim"":64,""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":6}}"	completed	0.3229166666666667	0.3229166666666667	0.34114583333333337	30	results/spatial_search/runs/bcic_2a_cbramod_coords3d_rbf_full_seed42_same_layout_2026-05-17-0640	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_rbf_axes_n6_pair64_s42.yaml	ss_s1_bcic2a_cbramod_c3_rbf_axes_n6_pair64_s42	Euclidean anchor-RBF native channel-attention bias
